player_name(team_name),m1(run),m1(bowl),m1(sr),m1(op),m1(vnu),m2(run),m2(bowl),m2(sr),m2(4),m2(6),m2(op),m2(vnu),m3(run),m3(bowl),m3(sr),m3(4),m3(6),m3(op),m3(vnu),m4(run),m4(bowl),m4(sr),m4(4),m4(6),m4(op),m4(vnu),m5(run),m5(bowl),m5(sr),m5(4),m5(6),m5(op),m5(vnu),m6(run),m6(bowl),m6(sr),m6(4),m6(6),m6(op),m6(vnu),m7(run),m7(bowl),m7(sr),m7(4),m7(6),m7(op),m7(vnu),m8(run),m8(bowl),m8(sr),m8(4),m8(6),m8(op),m8(vnu),m9(run),m9(bowl),m9(sr),m9(4),m9(6),m9(op),m9(vnu),m10(run),m10(bowl),m10(sr),m10(4),m10(6),m10(op),m10(vnu),t(50),t(100),t(4),t(6),truns,tbf,avg.run,avg.sr,rf(50),rf(100),drb,truns(%),tbf(%),country,player_role,match_format,venue_type,opposition,pitch_type,weather,opposition_strength,recent_form_score,consistency_score,performance_label,source_file,wickets,m1(rab),m1(4),m1(6),m1(over),m1(wic),m1(mdn),m1(ecn),m1(w/l),m2(rab),m2(over),m2(wic),m2(mdn),m2(ecn),m2(w/l),m3(rab),m3(over),m3(wic),m3(mdn),m3(ecn),m3(w/l),m4(rab),m4(over),m4(wic),m4(mdn),m4(ecn),m4(w/l),m5(rab),m5(over),m5(wic),m5(mdn),m5(ecn),m5(w/l),m6(rab),m6(over),m6(wic),m6(mdn),m6(ecn),m6(w/l),m7(rab),m7(over),m7(wic),m7(mdn),m7(ecn),m7(w/l),m8(rab),m8(over),m8(wic),m8(mdn),m8(ecn),m8(w/l),m9(rab),m9(over),m9(wic),m9(mdn),m9(ecn),m9(w/l),m10(rab),m10(over),m10(wic),m10(mdn),m10(ecn),m10(w/l),t.wic,t.mdn,avg.rab,avg.bf,batting.sr,avg.over,avg.run.given,ecn,trab,t.over,ballsbowled,trungiven,bsr,unnamed:_0
Shahzaib Hassan,14.38,31.74,146.83,England,Dubai,11.89,17.77,41.42,0.0,0.96,England,Dubai,28.33,63.31,69.36,2.05,0.0,England,Dubai,19.41,52.83,45.87,3.05,0.0,England,Dubai,24.29,41.08,37.52,1.93,0.0,England,Dubai,22.94,41.46,56.87,3.11,0.98,England,Dubai,15.36,25.21,56.67,0.96,0.0,England,Dubai,13.39,26.65,59.66,2.92,0.0,England,Dubai,9.95,21.33,52.44,2.06,0.0,England,Dubai,10.42,22.01,48.02,1.02,0.0,England,Dubai,0.0,0.0,19.82,1.91,175.03,350.91,17.54,51.4,0.0,0.0,-179.73,1.67,3.46,England,Batsman,ODI,Away,South Africa,Batting,Clear,81.95,45.59,59.3,18.84,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salman Butt,31.16,59.85,51.65,England,Dubai,33.45,62.38,52.53,1.91,0.97,England,Dubai,95.55,88.58,110.72,9.33,4.0,England,Dubai,46.33,63.2,71.07,1.04,1.03,England,Dubai,10.04,13.14,78.54,1.93,0.0,England,Dubai,64.74,105.34,61.98,4.85,0.0,England,Dubai,11.33,15.95,70.96,2.01,0.0,England,Dubai,68.43,114.95,59.21,6.7,0.0,England,Dubai,46.62,66.17,70.15,1.95,0.0,England,Dubai,12.33,20.32,59.67,0.97,0.0,England,Dubai,2.09,1.05,35.87,6.13,414.76,620.52,41.41,67.77,0.21,0.1,-195.83,4.24,6.13,England,Batsman,ODI,Home,Pakistan,Balanced,Clear,84.12,27.9,60.84,24.44,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nasir Jamsheed,0.0,3.1,0.0,England,Dubai,29.99,38.74,74.25,4.01,0.0,England,Dubai,112.4,90.19,122.08,9.0,2.9,England,Dubai,0.0,0.96,0.0,0.0,0.0,England,Dubai,14.59,19.08,73.6,0.99,0.0,England,Dubai,27.2,34.16,78.7,3.02,0.0,England,Dubai,41.48,56.22,74.64,4.87,0.99,England,Dubai,5.22,8.56,54.56,0.99,0.0,England,Dubai,128.37,123.26,107.25,13.9,1.99,England,Dubai,22.3,42.17,56.31,2.06,0.0,England,Dubai,0.0,2.01,39.97,5.9,375.59,435.77,38.16,90.49,0.0,0.2,-36.65,3.84,4.09,England,Batsman,ODI,Home,Australia,Bowling,Humid,88.56,32.53,51.25,27.42,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammad Yausaf,0.0,3.92,0.0,England,Dubai,0.98,0.97,104.88,0.0,0.0,England,Dubai,22.34,22.26,127.48,0.0,0.0,England,Dubai,0.97,6.73,159.09,0.0,0.0,England,Dubai,48.14,69.36,96.49,1.92,0.0,England,Dubai,66.02,78.53,69.28,2.01,0.97,England,Dubai,68.45,55.39,69.23,2.03,0.0,England,Dubai,49.99,53.56,102.96,3.11,0.0,England,Dubai,68.69,51.78,120.86,2.07,2.9,England,Dubai,53.28,49.97,97.86,3.12,0.95,England,Dubai,4.87,0.0,14.53,4.98,364.15,401.3,36.59,95.54,0.5,0.0,-22.37,3.65,4.16,England,Batsman,ODI,Neutral,Bangladesh,Balanced,Clear,62.18,18.4,51.69,28.37,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammad Rizwan,3.89,9.76,107.19,England,Dubai,0.95,7.0,14.24,0.0,0.0,England,Dubai,0.0,1.02,0.0,0.0,0.0,England,Dubai,28.56,21.12,134.56,1.01,2.06,England,Dubai,65.36,35.66,188.57,2.04,6.85,England,Dubai,8.73,15.45,57.68,0.95,0.0,England,Dubai,2.01,4.85,41.87,0.0,0.0,England,Dubai,26.75,25.25,104.61,0.0,2.01,England,Dubai,1.0,2.04,51.56,0.0,0.0,England,Dubai,17.67,10.26,187.23,0.0,2.08,England,Dubai,0.95,0.0,5.15,13.41,159.91,131.67,16.08,117.49,0.1,0.0,25.96,1.64,1.41,England,Batsman,ODI,Away,Sri Lanka,Batting,Overcast,67.55,45.61,60.32,21.19,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imran Farhat,17.82,7.96,44.7,England,Dubai,52.89,44.12,218.83,2.0,0.95,England,Dubai,51.42,44.37,116.97,3.01,3.06,England,Dubai,55.35,55.23,105.06,5.9,2.06,England,Dubai,57.56,70.5,133.16,3.06,3.82,England,Dubai,53.41,71.42,75.68,3.96,3.04,England,Dubai,23.61,40.5,23.87,0.0,0.0,England,Dubai,22.36,21.96,43.6,1.93,0.0,England,Dubai,118.72,115.73,234.01,0.0,0.0,England,Dubai,12.51,28.81,150.86,0.0,2.0,England,Dubai,4.92,0.97,20.18,14.68,454.23,512.01,43.82,89.16,0.52,0.1,-49.7,4.78,5.04,England,Batsman,ODI,Neutral,Bangladesh,Balanced,Humid,61.78,27.48,53.0,35.48,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haris Sohail,44.87,68.02,39.41,England,Dubai,47.78,72.69,59.24,3.12,0.0,England,Dubai,50.1,75.88,65.97,4.88,0.0,England,Dubai,29.9,38.67,80.66,2.99,0.0,England,Dubai,34.58,54.09,127.26,4.02,2.94,England,Dubai,62.87,61.67,58.56,4.14,3.09,England,Dubai,51.19,64.7,146.25,2.9,2.93,England,Dubai,7.85,15.58,336.76,0.0,0.0,England,Dubai,8.1,13.46,124.04,2.05,0.0,England,Dubai,11.89,31.11,147.44,1.02,0.0,England,Dubai,4.18,0.0,25.72,9.11,352.5,502.07,34.22,72.39,0.4,0.0,-152.96,3.62,4.8,England,Batsman,ODI,Away,West Indies,Balanced,Humid,68.69,40.03,64.88,24.5,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hammad Azam,20.94,21.54,87.59,England,Dubai,18.9,26.09,97.44,1.97,0.0,England,Dubai,19.6,21.21,72.79,2.02,0.0,England,Dubai,18.31,21.27,90.93,1.98,0.0,England,Dubai,16.02,12.54,100.49,0.0,0.0,England,Dubai,76.82,58.64,157.28,2.98,1.92,England,Dubai,66.11,45.3,106.43,2.94,3.91,England,Dubai,45.52,46.52,146.36,0.0,0.0,England,Dubai,5.16,5.93,47.53,0.0,0.0,England,Dubai,46.44,53.02,77.22,3.04,0.0,England,Dubai,1.9,0.0,20.14,5.82,326.44,319.46,34.19,112.4,0.19,0.0,23.93,3.4,3.12,England,Batsman,ODI,Away,Sri Lanka,Batting,Clear,66.73,39.32,66.09,33.49,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Babar Azam,40.55,29.31,61.11,England,Dubai,83.59,71.18,137.48,3.91,1.99,England,Dubai,83.31,77.54,113.85,6.02,4.88,England,Dubai,5.88,1.91,297.82,0.0,1.03,England,Dubai,5.21,6.19,34.65,0.0,0.0,England,Dubai,7.9,18.16,65.11,0.0,0.0,England,Dubai,0.0,4.07,87.25,0.0,0.0,England,Dubai,80.64,88.06,232.67,0.0,0.0,England,Dubai,0.0,4.19,88.16,0.0,0.0,England,Dubai,12.42,18.78,55.4,0.0,0.0,England,Dubai,2.86,0.0,11.26,8.24,308.5,319.06,32.86,102.01,0.31,0.0,2.99,3.32,3.14,England,Batsman,ODI,Away,Afghanistan,Batting,Clear,57.13,43.77,41.22,28.24,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fawad Alam,1.01,8.72,76.8,England,Dubai,4.07,6.79,10.92,0.0,0.0,England,Dubai,4.09,7.24,56.84,0.0,0.0,England,Dubai,2.96,5.25,57.95,0.0,0.0,England,Dubai,7.18,10.78,170.89,0.0,0.0,England,Dubai,22.19,19.85,156.68,0.0,0.0,England,Dubai,2.08,5.99,247.39,0.0,0.0,England,Dubai,10.88,16.51,159.57,0.0,0.0,England,Dubai,42.05,41.32,23.37,2.9,3.85,England,Dubai,26.92,33.95,42.8,1.03,0.0,England,Dubai,0.0,0.0,3.86,5.79,128.92,149.13,12.37,78.8,0.0,0.0,-33.0,1.2,1.62,England,Batsman,ODI,Away,Afghanistan,Bowling,Overcast,54.13,19.72,54.29,14.02,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asif Ali,39.17,34.65,118.43,England,Dubai,21.53,26.86,78.3,4.03,0.0,England,Dubai,7.79,8.01,104.75,1.03,0.0,England,Dubai,0.0,1.01,0.0,0.0,0.0,England,Dubai,4.09,5.02,36.64,0.0,0.0,England,Dubai,56.56,50.62,107.55,8.19,0.98,England,Dubai,9.83,19.19,50.12,1.05,0.0,England,Dubai,21.65,24.26,84.52,3.03,1.01,England,Dubai,4.89,13.47,39.71,0.0,0.0,England,Dubai,36.07,42.5,77.61,6.04,0.0,England,Dubai,0.97,0.0,28.92,2.91,196.5,223.15,20.97,89.09,0.1,0.0,-25.52,1.98,2.28,England,Batsman,ODI,Away,Sri Lanka,Batting,Clear,68.0,21.62,48.2,17.68,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asad Shafiq,0.0,3.03,0.0,England,Dubai,5.76,7.23,45.85,0.0,0.0,England,Dubai,6.05,7.07,117.77,0.0,0.0,England,Dubai,0.0,0.96,0.0,0.0,0.0,England,Dubai,2.0,3.1,46.73,0.0,0.0,England,Dubai,6.04,6.83,262.34,0.0,0.0,England,Dubai,2.89,3.9,0.0,0.0,0.0,England,Dubai,5.77,13.36,44.14,0.0,0.0,England,Dubai,18.74,32.16,56.64,3.06,0.0,England,Dubai,5.05,6.07,55.32,0.0,0.0,England,Dubai,0.0,0.0,2.94,0.0,52.21,79.76,5.36,64.2,0.0,0.0,-29.43,0.52,0.85,England,Batsman,ODI,Away,Australia,Batting,Humid,91.48,45.1,70.69,5.49,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asad Ali,16.64,23.68,67.62,England,Dubai,5.77,8.67,65.45,0.0,0.0,England,Dubai,1.99,10.2,19.25,0.0,0.0,England,Dubai,47.76,66.19,66.08,5.11,0.0,England,Dubai,45.57,48.71,86.5,5.95,0.0,England,Dubai,15.3,17.4,90.32,0.0,0.99,England,Dubai,0.96,8.59,10.68,0.0,0.0,England,Dubai,4.19,5.74,64.83,0.97,0.0,England,Dubai,13.65,16.25,82.2,1.0,0.0,England,Dubai,10.35,16.86,59.2,0.0,1.03,England,Dubai,0.0,0.0,14.89,1.97,166.41,230.08,15.96,69.89,0.0,0.0,-69.06,1.56,2.33,England,Batsman,ODI,Home,Pakistan,Balanced,Overcast,83.93,35.5,53.2,19.16,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adnan Akmal,8.24,9.39,92.46,England,Dubai,30.95,50.45,63.73,3.09,0.0,England,Dubai,28.44,45.39,63.16,4.86,0.0,England,Dubai,7.99,13.62,61.11,0.0,0.99,England,Dubai,4.88,5.13,102.78,0.0,0.0,England,Dubai,9.25,11.04,80.23,0.98,0.0,England,Dubai,53.03,81.87,63.89,6.12,1.0,England,Dubai,102.09,114.6,93.89,7.86,3.13,England,Dubai,1.91,7.04,29.48,0.0,0.0,England,Dubai,0.96,2.05,49.03,0.0,0.0,England,Dubai,1.03,0.95,23.39,4.92,258.74,318.36,24.8,72.7,0.1,0.1,-83.85,2.58,3.28,England,Batsman,ODI,Home,Sri Lanka,Batting,Humid,68.59,30.41,49.49,20.53,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imad Wasim,7.94,13.61,55.21,England,Dubai,29.98,44.54,66.8,3.1,1.03,England,Dubai,62.32,75.38,80.6,5.12,1.94,England,Dubai,10.76,5.93,186.08,0.97,0.0,England,Dubai,27.94,28.58,95.49,0.0,1.92,England,Dubai,31.12,42.66,72.19,1.03,1.04,England,Dubai,43.95,66.27,47.95,0.0,0.0,England,Dubai,22.99,9.72,75.25,0.0,0.0,England,Dubai,0.0,2.97,34.13,0.0,0.0,England,Dubai,8.87,14.57,58.59,1.0,0.0,England,Dubai,1.02,0.0,11.31,7.05,249.04,316.47,25.1,77.58,0.1,0.0,-57.6,2.38,3.18,England,Batsman,ODI,Home,Pakistan,Batting,Overcast,78.2,32.4,51.47,23.33,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yonus Khan,0.0,1.04,22.91,England,Dubai,0.0,3.92,0.0,0.0,0.0,England,Dubai,36.97,44.56,106.18,6.17,0.99,England,Dubai,60.41,53.92,111.89,6.08,3.13,England,Dubai,5.18,25.31,19.38,0.0,0.0,England,Dubai,5.12,5.78,44.42,0.0,0.0,England,Dubai,33.32,23.43,81.51,0.0,0.0,England,Dubai,12.81,25.41,54.58,0.0,0.0,England,Dubai,0.0,1.99,13.02,0.0,0.0,England,Dubai,23.01,46.84,40.92,0.0,0.0,England,Dubai,0.99,0.0,11.97,4.01,177.37,230.14,18.52,76.21,0.1,0.0,-50.33,1.8,2.35,England,Batsman,ODI,Neutral,Bangladesh,Bowling,Overcast,60.49,28.3,64.19,21.55,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Ali,12.14,18.08,62.47,England,Dubai,56.58,59.97,90.78,6.7,0.97,England,Dubai,31.94,51.38,59.39,2.0,1.01,England,Dubai,15.43,45.34,34.14,0.98,0.0,England,Dubai,35.56,51.19,69.47,2.94,0.0,England,Dubai,0.98,2.08,50.78,0.0,0.0,England,Dubai,15.39,34.92,43.88,0.0,0.0,England,Dubai,43.12,38.3,115.6,4.84,1.04,England,Dubai,0.0,17.34,0.0,0.0,0.0,England,Dubai,11.4,16.6,48.61,0.0,0.0,England,Dubai,0.99,0.0,19.88,3.05,217.44,333.01,23.2,67.24,0.1,0.0,-117.57,2.31,3.44,England,Batsman,ODI,Home,India,Balanced,Humid,91.18,15.33,54.61,16.5,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammad Amir,58.04,80.61,68.89,England,Dubai,32.32,41.67,81.2,2.02,1.98,England,Dubai,8.68,21.26,42.42,0.0,0.0,England,Dubai,5.93,14.26,43.58,0.0,0.0,England,Dubai,23.63,22.68,74.2,0.0,0.0,England,Dubai,23.28,47.13,92.04,0.0,0.0,England,Dubai,21.91,64.78,57.7,0.0,0.0,England,Dubai,4.0,5.14,0.0,0.0,0.0,England,Dubai,4.92,5.95,89.72,0.0,0.0,England,Dubai,18.14,33.0,55.25,1.97,0.0,England,Dubai,1.0,0.0,8.85,4.91,193.74,347.05,21.0,62.52,0.1,0.0,-134.35,1.96,3.27,England,Batsman,ODI,Neutral,New Zealand,Batting,Humid,74.46,35.43,67.19,12.21,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umer Gull,51.16,40.12,120.08,England,Dubai,1.03,1.9,50.81,0.0,0.0,England,Dubai,74.86,76.08,103.02,5.15,3.92,England,Dubai,4.81,18.84,26.9,0.0,0.0,England,Dubai,12.57,19.23,63.61,0.0,0.99,England,Dubai,34.9,37.19,87.85,4.79,1.03,England,Dubai,58.06,66.96,88.44,5.85,1.92,England,Dubai,27.0,28.26,91.25,3.08,0.0,England,Dubai,5.02,14.67,34.59,0.0,0.0,England,Dubai,31.11,35.37,82.59,6.21,0.0,England,Dubai,3.0,0.0,31.0,10.66,306.86,334.27,30.84,86.65,0.29,0.0,-34.4,2.92,3.48,England,Batsman,ODI,Home,India,Balanced,Clear,91.73,44.35,60.26,26.0,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahab Riaz,38.98,65.6,57.75,England,Dubai,19.89,51.26,39.46,0.0,0.0,England,Dubai,57.64,67.97,94.56,2.03,1.96,England,Dubai,18.48,45.52,42.0,2.06,0.0,England,Dubai,76.31,93.02,81.93,3.05,3.07,England,Dubai,3.08,4.86,62.17,0.0,0.0,England,Dubai,0.0,4.13,0.0,0.0,0.0,England,Dubai,1.0,7.98,12.55,0.0,0.0,England,Dubai,125.95,118.35,99.49,8.76,5.09,England,Dubai,35.62,53.44,61.48,0.99,0.0,England,Dubai,2.01,1.04,16.64,10.72,367.01,503.0,37.54,71.77,0.2,0.1,-134.78,3.88,5.39,England,Batsman,ODI,Away,Sri Lanka,Batting,Humid,67.05,31.3,47.8,29.42,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Shahzad,9.16,19.1,46.19,England,Dubai,1.0,11.65,8.69,0.0,0.0,England,Dubai,57.59,52.58,107.41,3.15,1.03,England,Dubai,22.9,31.46,67.77,2.92,1.02,England,Dubai,72.91,59.32,120.38,1.05,5.24,England,Dubai,27.62,32.33,87.53,4.9,0.0,England,Dubai,67.07,57.98,112.72,4.88,3.03,England,Dubai,74.27,84.89,86.93,8.31,0.0,England,Dubai,64.62,49.67,134.62,5.09,3.02,England,Dubai,31.99,48.27,68.57,1.93,0.0,England,Dubai,5.11,0.0,33.05,12.9,439.85,428.09,40.39,98.75,0.52,0.0,-23.09,4.43,4.41,England,Batsman,ODI,Away,India,Bowling,Humid,84.02,42.52,45.59,26.04,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shadab Khan,9.75,17.73,58.31,England,Dubai,39.22,59.5,73.64,4.91,0.0,England,Dubai,31.53,33.3,95.71,1.02,3.09,England,Dubai,84.2,89.08,88.49,5.95,3.05,England,Dubai,15.56,17.94,80.57,1.9,0.0,England,Dubai,54.49,64.27,85.15,5.15,0.96,England,Dubai,5.06,15.68,31.54,0.0,0.0,England,Dubai,40.92,73.87,56.06,3.04,1.92,England,Dubai,0.0,2.03,0.0,0.0,0.0,England,Dubai,9.2,15.69,59.66,0.0,1.05,England,Dubai,2.05,0.0,22.02,10.27,278.34,402.43,27.63,71.82,0.21,0.0,-100.92,2.79,3.99,England,Batsman,ODI,Away,Bangladesh,Balanced,Humid,57.7,31.33,54.42,22.19,test__static__version__Batsman Dataset (England).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
